,name,bday,sex,age,age_diff,zodiac,zodiac_sp,num_of_m,num_of_m_sp,num_of_child_cl,num_of_child_sp_cl,num_of_role,num_of_role_sp,geohash,geo_distance,age_m_1,age_div_1,age_m_sp_1,age_div_sp_1,divorce
21321,James Wolk,,M,,,,,1.0,,1.0,,1.0,,dps9ybt,,,,,,0.0
21325,BD Wong,1960-10-24,M,58.533713902407314,,10.0,,1.0,,2.0,,1.0,,9q8yyk8,,58.0,,,,0.0
21328,Michael Wong,1965-04-16,M,54.05723594598111,,3.0,,1.0,,,,1.0,,dree547,,27.0,,,,0.0
21329,Russell Wong,1963-03-01,M,56.184589690411165,3.2772746873652436,2.0,10.0,1.0,4.0,,,1.0,4.0,dree547,20000000.0,40.0,49.0,20.0,20.0,1.0
21339,Sam Wood,1883-07-10,M,135.82482870969287,,6.0,,1.0,,2.0,,8.0,,dr4e394,,25.0,,,,0.0
21345,Danny Woodburn,1964-07-26,M,54.78004339582606,,7.0,,1.0,,,,3.0,,dr4e394,,34.0,,,,0.0
21348,Donald Woods,1906-12-02,M,112.42941333497608,,11.0,,1.0,,,,1.0,,cbbgtdd,,27.0,,,,1.0
21351,James Woods,1947-04-18,M,72.05349870291657,,3.0,,2.0,,,,4.0,,9x4n5se,,33.0,36.0,,,1.0
21357,Bill Woodson,1917-07-16,M,101.80907205486766,-17.00514042040562,6.0,6.0,1.0,,3.0,1.0,2.0,,9q5fjp3,20000000.0,42.0,,,,1.0
21364,Robert Woolsey,1888-08-14,M,130.72684586268028,,7.0,,1.0,,,,2.0,,9q9p1dh,,29.0,,,,0.0
21369,Frederick Worlock,1886-12-14,M,132.39423122993628,3.3210811994770597,11.0,7.0,1.0,,,,1.0,1.0,gcpvj0d,20000000.0,38.0,44.0,,,1.0
21371,Duke Worne,1888-12-14,M,130.3928212078277,-15.529408543638814,11.0,6.0,1.0,3.0,,,3.0,1.0,dr4e394,625441.0,42.0,,23.0,23.0,0.0
21377,Jack Wrangler,1946-07-11,M,72.82285057188031,,6.0,,1.0,,,,,,9q5ccdz,,48.0,,,,0.0
21382,Jeffrey Wright,1965-12-07,M,53.4138277993388,-7.874220552098948,11.0,9.0,1.0,2.0,2.0,2.0,1.0,2.0,dqcjqfz,20000000.0,35.0,49.0,25.0,25.0,1.0
21384,Max Wright,1943-08-02,M,75.76336269738599,,7.0,,1.0,,2.0,,1.0,,dpsby4p,,22.0,,,,0.0
21389,Will Wright,1894-03-26,M,125.11413649835384,,3.0,,1.0,,1.0,,1.0,,9q8yyk8,,26.0,,,,1.0
21391,Daniel Wu,1974-09-30,M,44.600505143842796,,9.0,,1.0,,1.0,,4.0,2.0,9q9p3w7,20000000.0,36.0,,,,0.0
21394,Vanness Wu,1978-08-07,M,40.74826998500996,,7.0,,1.0,,,,8.0,,9q59x9j,,35.0,40.0,,,1.0
21398,Noah Wyle,1971-06-04,M,47.92432425032684,,5.0,,2.0,,3.0,,1.0,,9q5cgq7,,29.0,39.0,,,1.0
21399,William Wyler,1902-07-01,M,116.85113315126252,-6.874884494548144,6.0,4.0,2.0,4.0,5.0,3.0,3.0,1.0,u0mpwuv,20000000.0,32.0,34.0,22.0,22.0,1.0
21403,Ed Wynn,1886-11-09,M,132.49005797518086,,10.0,,3.0,1.0,,,2.0,,dr4e394,625441.0,28.0,51.0,,,1.0
21404,Keenan Wynn,1916-07-27,M,102.77829113534159,,7.0,,3.0,,5.0,,1.0,,dr5regw,,22.0,31.0,,,1.0
21407,Xzibit,1974-09-18,M,44.63336002792664,,8.0,,1.0,,2.0,,7.0,,dpsby4p,,40.0,,,,0.0
21426,Aaron Yoo,1979-05-12,M,39.987131837067146,,4.0,,1.0,,,,6.0,,dr5n4b7,,35.0,,,,0.0
21435,Alan Young,1919-11-19,M,99.46542365688549,,10.0,,3.0,,4.0,,8.0,,gcybzn2,,22.0,28.0,,,1.0
21438,Burt Young,1940-04-30,M,79.01873412869531,,4.0,,1.0,,1.0,,3.0,,dr5x8y2,,25.0,,,,0.0
21444,Gig Young,1913-11-04,M,105.50524651430214,,10.0,,5.0,,1.0,,1.0,,cbj51m8,,27.0,34.0,,,1.0
21446,Jacob Young,1979-09-10,M,39.65584508922153,,8.0,,1.0,,3.0,,2.0,,c23n556,,28.0,,,,0.0
21469,Joe Yule,1892-04-30,M,127.01698186821085,,4.0,,1.0,,,,2.0,,gcuvxkq,,18.0,,,,0.0
21470,Harris Yulin,1937-11-05,M,81.50201578403392,-13.325393403013067,10.0,2.0,2.0,1.0,,,1.0,1.0,9q5ctr1,20000000.0,38.0,,24.0,24.0,1.0
21659,Steve Zahn,1967-11-13,M,51.4808654524049,,10.0,,1.0,,2.0,,2.0,,9zguu5w,,27.0,,,,0.0
21752,Billy Zane,1966-02-24,M,53.197533145786714,,2.0,,1.0,,2.0,,2.0,,dp3wjzt,20000000.0,23.0,29.0,,,1.0
21762,Henry Zebrowski,1984-05-01,M,35.015092712376024,,4.0,,1.0,,,,2.0,,,,34.0,,,,0.0
21764,Alfred Zeisler,1892-09-26,M,126.60903372416956,,9.0,,1.0,,,,3.0,,dp3wjzt,,42.0,47.0,,,1.0
21766,Anthony Zerbe,1936-05-20,M,82.96405812576576,,4.0,,1.0,,,,1.0,,9q5bn7t,,26.0,,,,0.0
21772,Efrem Zimbalist Jr.,1918-11-30,M,100.43464273735943,,11.0,,2.0,,3.0,,1.0,,dr5regw,,23.0,,,,1.0
21781,Louis Zorich,1924-02-12,M,95.23261942408126,-7.351280313764143,1.0,5.0,1.0,1.0,3.0,3.0,2.0,1.0,dp3wjzt,5003530.0,38.0,,31.0,31.0,0.0
21788,José Zúñiga,1965-04-01,M,54.09830455108592,,3.0,,1.0,,,,1.0,,d49bpcu,,26.0,,,,0.0
22947,Beverly Aadland,1942-09-16,F,76.63675503261531,,8.0,,3.0,,1.0,,1.0,,9q5cgq7,,19.0,22.0,,,1.0
22948,Caroline Aaron,1952-08-07,F,66.74469701636582,,7.0,,1.0,,2.0,,3.0,,dq8vtfh,,29.0,,,,0.0
22949,Diahnne Abbott,1945-05-01,F,74.01384011992033,1.7057160653538403,4.0,7.0,1.0,2.0,2.0,6.0,2.0,3.0,dr5regw,625441.0,31.0,43.0,33.0,33.0,1.0
22952,Whitney Able,1982-06-02,F,36.926151803254,4.5558772596288755,5.0,10.0,1.0,1.0,2.0,2.0,2.0,2.0,9vk1mc9,625441.0,28.0,,33.0,33.0,0.0
22953,Candice King,1987-05-13,F,31.98149174863276,,4.0,,1.0,,1.0,,3.0,,9vk1mc9,,27.0,,,,0.0
22954,Amy Acker,1976-12-05,F,42.41565535226596,1.3141953633544836,11.0,7.0,1.0,1.0,2.0,2.0,1.0,,9vg4mqf,20000000.0,27.0,,28.0,28.0,0.0
22955,Jean Acker,1893-10-23,F,125.53303627042307,-1.5332279239135642,10.0,4.0,1.0,2.0,,,1.0,1.0,dr4ufcc,20000000.0,26.0,30.0,24.0,24.0,1.0
22957,Amy Adams,1974-08-20,F,44.710021424122324,,7.0,,1.0,,1.0,,1.0,,u205n7r,,41.0,,,,0.0
22958,Brooke Adams,1949-02-08,F,70.23826635728318,-4.6653935399084165,1.0,9.0,1.0,1.0,2.0,2.0,1.0,1.0,dr5regw,5003530.0,43.0,,39.0,39.0,0.0
22959,Edie Adams,1927-04-16,F,92.0566472959746,,3.0,,3.0,,2.0,,4.0,,dr648zm,,27.0,44.0,,,1.0
22962,Julie Adams,1926-10-17,F,92.55220846423953,,9.0,,2.0,2.0,2.0,2.0,1.0,4.0,9zw3dxw,20000000.0,25.0,27.0,,,1.0
22964,Shohreh Aghdashloo,1952-05-11,F,66.98563283298083,11.529326406428606,4.0,10.0,2.0,2.0,1.0,2.0,1.0,5.0,tnke13h,625441.0,20.0,27.0,32.0,32.0,1.0
22965,Dianna Agron,1986-04-30,F,33.01642059727441,,4.0,,1.0,,,,3.0,,djwqd8p,,30.0,,,,0.0
22969,Lola Albright,1924-07-20,F,94.79455430296308,,6.0,,3.0,,,,3.0,,dpq18yx,,20.0,25.0,,,1.0
22970,Erika Alexander,1969-11-19,F,49.460290081247386,,10.0,,1.0,,,,1.0,,9w1r1pb,,28.0,48.0,,,1.0
22975,Ana Alicia,1956-12-12,F,62.396900689268094,,11.0,,1.0,,2.0,,3.0,,9g3w966,,38.0,60.0,,,1.0
22976,Debbie Allen,1950-01-16,F,69.30190216089309,,0.0,,2.0,,,,9.0,,9vk1mc9,,25.0,,,,1.0
22977,Elizabeth Allen,1929-01-25,F,90.27700774143206,,1.0,,1.0,,,,1.0,,dr5reh7,,23.0,26.0,,,1.0
22978,Joan Allen,1956-08-20,F,62.709022088064785,7.323901243694258,7.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,dp2wt0n,5003530.0,34.0,46.0,41.0,41.0,1.0
22979,Karen Allen,1951-10-05,F,67.58523446751131,2.302579792877335,9.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,9yzxwdz,5003530.0,37.0,47.0,39.0,39.0,1.0
22980,Krista Allen,1971-04-05,F,48.085860763739156,,3.0,,2.0,,1.0,,2.0,,9q55j2s,,25.0,28.0,,,1.0
22981,Laura Allen,1974-03-21,F,45.12618328918458,,3.0,,1.0,,2.0,,1.0,,c20fbmg,,32.0,,,,0.0
22982,Nancy Allen,1950-06-24,F,68.86657494678194,9.782541735969938,6.0,8.0,3.0,3.0,,2.0,1.0,3.0,dr72r5t,625441.0,29.0,34.0,39.0,39.0,1.0
22983,Kirstie Alley,1951-01-12,F,68.31351773137025,,0.0,,2.0,,2.0,,2.0,,9ydy3hw,,19.0,26.0,,,1.0
22984,Jamie Anne Allman,,F,,,,3.0,1.0,1.0,3.0,3.0,1.0,1.0,9ysk2m8,5003530.0,,,22.0,22.0,0.0
22985,June Allyson,1917-10-07,F,101.57908786628063,12.895542002915873,9.0,10.0,4.0,,2.0,4.0,3.0,4.0,dr72r5t,20000000.0,28.0,48.0,,,1.0
22989,Mädchen Amick,1970-12-12,F,48.39798216253585,,11.0,,1.0,,2.0,,3.0,,9r4bfvn,,22.0,,,,0.0
22990,Suzy Amis Cameron,1962-01-05,F,57.33177272633935,0.05475814013977015,0.0,11.0,2.0,2.0,4.0,3.0,2.0,1.0,9y69ubw,20000000.0,24.0,32.0,25.0,25.0,1.0
22991,Eva Amurri Martino,1985-03-15,F,34.14170037714669,,2.0,,1.0,,2.0,,1.0,,dr5regw,,26.0,,,,0.0
22994,Gillian Anderson,1968-08-09,F,50.738892653511016,7.1705784513029025,7.0,5.0,2.0,1.0,3.0,1.0,4.0,4.0,dp3wjzt,20000000.0,26.0,29.0,33.0,33.0,1.0
22995,Loni Anderson,1945-08-05,F,73.75100104724945,,7.0,,4.0,,2.0,,1.0,,9zvz9xt,,19.0,21.0,,,1.0
22996,Mary Anderson,1918-04-03,F,101.0917404190367,,3.0,,2.0,,1.0,,1.0,,djfq8tf,,22.0,32.0,,,1.0
22999,Jennifer Aniston,1969-02-11,F,50.22964195021115,5.152740987152371,1.0,11.0,2.0,2.0,,6.0,4.0,3.0,9q5f28d,5003530.0,31.0,36.0,37.0,37.0,1.0
23000,Odette Annable,1985-05-10,F,33.98837758475533,5.651040062424281,4.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,9q5ctr1,20000000.0,25.0,,31.0,31.0,0.0
23001,Susan Anton,1950-10-12,F,68.5654051760132,,9.0,,2.0,,,,2.0,,9qhcdy9,,25.0,30.0,,,1.0
23002,Shiri Appleby,1978-12-07,F,40.411507423150375,,11.0,,1.0,,2.0,,2.0,,9q5ctr1,,35.0,,,,0.0
23003,Christina Applegate,1971-11-25,F,47.44519052410385,2.2067530476327373,11.0,8.0,2.0,3.0,1.0,1.0,1.0,3.0,9q5cgq7,20000000.0,30.0,36.0,32.0,32.0,1.0
23005,Beverly Archer,1948-07-19,F,70.79679938670883,,6.0,,1.0,,,,,,dp3w62v,,28.0,,,,0.0
23006,Eve Arden,1908-04-30,F,111.01665331937001,,4.0,,2.0,,4.0,,1.0,,9q8zekt,,31.0,39.0,,,1.0
23009,Bess Armstrong,1953-12-11,F,65.40038467593448,,11.0,,2.0,,3.0,,1.0,,dqcx88s,,30.0,31.0,,,1.0
23012,Patricia Arquette,1968-04-08,F,51.07565521537061,4.251969581853152,3.0,0.0,2.0,4.0,2.0,2.0,1.0,3.0,dp3wjzt,20000000.0,27.0,33.0,31.0,31.0,1.0
23013,Rosanna Arquette,1959-08-10,F,59.73839298548226,,7.0,,4.0,,1.0,,5.0,,dr5regw,,20.0,21.0,,,1.0
23015,Jean Arthur,1900-10-17,F,118.55137340260237,,9.0,,2.0,,,,1.0,,drgy293,,28.0,49.0,,,1.0
23016,Katie Aselton,1978-10-01,F,40.594947192618605,1.8152323456333803,9.0,11.0,1.0,1.0,2.0,2.0,3.0,10.0,drztr76,20000000.0,28.0,,30.0,30.0,0.0
23018,Elizabeth Ashley,1939-08-30,F,79.68404553139352,1.5113246678576562,8.0,2.0,3.0,4.0,1.0,1.0,1.0,,djjw4c7,5003530.0,23.0,26.0,24.0,24.0,1.0
23019,Mary Astor,1906-05-03,F,113.00984962045764,7.720897759707593,4.0,7.0,4.0,,2.0,,1.0,2.0,9zngpyj,20000000.0,22.0,29.0,,,1.0
23020,Margaret Avery,1944-01-20,F,75.29244269218395,,1.0,,1.0,,1.0,,1.0,,9y1nrsr,,30.0,36.0,,,1.0
23022,Rochelle Aytes,1976-05-17,F,42.96871256767764,,4.0,,1.0,,,,3.0,,dr72jm9,,40.0,,,,0.0
23024,Lauren Bacall,1924-09-16,F,94.63575569655777,24.72603818011321,8.0,0.0,2.0,4.0,3.0,2.0,2.0,1.0,dr72r5t,625441.0,21.0,45.0,27.0,27.0,1.0
23025,Barbara Bach,1947-08-27,F,71.69209497799406,,8.0,,2.0,,2.0,,2.0,,dr5x8y2,,19.0,31.0,,,1.0
23026,Catherine Bach,1954-03-01,F,65.18135211537539,,2.0,,2.0,,2.0,,1.0,,dpqd8gj,,22.0,27.0,,,1.0
23027,Mary Badham,1952-10-07,F,66.57768468893954,,9.0,,1.0,,2.0,,4.0,,djfq8tf,,23.0,,,,0.0
23031,Laura Bailey,,F,,,,,1.0,1.0,1.0,1.0,5.0,3.0,9vzr999,,,,,,0.0
23032,Pearl Bailey,1918-03-29,F,101.1054299540716,,3.0,,2.0,,2.0,,2.0,,dq9dgz6,,30.0,,,,1.0
23033,Barbara Bain,1931-09-13,F,87.6458791077161,3.230730268246439,8.0,5.0,1.0,1.0,,,5.0,3.0,dp3wjzt,5003530.0,26.0,62.0,29.0,29.0,1.0
23034,Fay Bainter,1893-12-07,F,125.40983045510859,,11.0,,1.0,,,,2.0,,9q5c1uf,,28.0,,,,1.0
23035,Diora Baird,1983-04-06,F,36.08287644510154,5.612709364326442,3.0,8.0,1.0,1.0,,1.0,2.0,1.0,dhwfx1y,5003530.0,30.0,33.0,36.0,36.0,1.0
23036,Blanche Baker,1956-12-20,F,62.37499743321217,,11.0,,2.0,,4.0,,1.0,,dr5regw,,27.0,46.0,,,1.0
23037,Carroll Baker,1931-05-28,F,87.94157306447086,,5.0,,3.0,,,,2.0,,dppvkj6,,22.0,22.0,,,1.0
23039,Kathy Baker,1950-06-08,F,68.91038145889375,,5.0,,2.0,,2.0,,1.0,,9txqj0v,,35.0,49.0,,,1.0
23040,Leigh-Allyn Baker,1972-03-13,F,47.1467586603421,,2.0,,1.0,,,,3.0,,dn90q2e,,32.0,,,,0.0
23043,Lucille Ball,1911-08-06,F,107.75033026003271,-5.571640759221613,7.0,2.0,2.0,2.0,,,8.0,3.0,dprxkzw,5003530.0,29.0,49.0,23.0,23.0,1.0
23045,Talia Balsam,1959-03-05,F,60.17098229258643,-2.1711602565418864,2.0,4.0,2.0,2.0,1.0,2.0,1.0,9.0,dr5regw,5003530.0,30.0,34.0,28.0,28.0,1.0
23046,Anne Bancroft,1931-09-17,F,87.63492747968814,,8.0,,2.0,,,,5.0,,dr72r5t,,22.0,26.0,,,1.0
23047,Tallulah Bankhead,1902-01-31,F,117.26181920231079,-3.299177943421152,1.0,4.0,1.0,3.0,,,1.0,1.0,dn4mtdm,5003530.0,35.0,39.0,21.0,21.0,1.0
23048,Elizabeth Banks,1974-02-10,F,45.23296166245714,0.7748276829777476,1.0,4.0,1.0,1.0,2.0,2.0,3.0,4.0,drecmrb,20000000.0,29.0,,30.0,30.0,0.0
23050,Christine Baranski,1952-05-02,F,67.01027399604372,7.592216130379133,4.0,9.0,1.0,,2.0,2.0,3.0,1.0,dpxgvp4,5003530.0,31.0,,,,0.0
23051,Adrienne Barbeau,1945-06-11,F,73.90158593263381,-2.5982737496320936,5.0,0.0,2.0,2.0,3.0,1.0,3.0,7.0,9qce7rd,20000000.0,34.0,39.0,31.0,31.0,1.0
23052,Ellen Barkin,1954-04-16,F,65.05540839305392,3.928896555028509,3.0,4.0,2.0,2.0,2.0,3.0,1.0,7.0,dr72r5t,20000000.0,34.0,45.0,38.0,38.0,1.0
23055,Majel Barrett,1932-02-23,F,87.19960026557699,10.513562906835867,2.0,7.0,1.0,,,3.0,4.0,4.0,dphgr6d,20000000.0,37.0,,,,0.0
23056,Barbara Barrie,1931-05-23,F,87.9552625995058,,5.0,,1.0,,2.0,,3.0,,dp3wjzt,,33.0,,,,0.0
23058,Drew Barrymore,1975-02-22,F,44.20077072082247,,2.0,,3.0,,2.0,,6.0,,9q5c9c6,,19.0,20.0,,,1.0
23059,Ethel Barrymore,1879-08-15,F,139.7236082876445,,7.0,,1.0,,3.0,,1.0,,dr4e394,,30.0,44.0,,,1.0
23060,Roseanne Barr,1952-11-03,F,66.50376119975085,,10.0,,3.0,,5.0,,5.0,,9x0rvu7,,22.0,38.0,,,1.0
23061,Bonnie Bartlett,1929-06-20,F,89.87727331841174,,5.0,,1.0,,3.0,,3.0,,dpbhkpv,,22.0,,,,0.0
23063,Kim Basinger,1953-12-08,F,65.40859839695543,,11.0,,2.0,,,,7.0,,dnh9phu,,27.0,36.0,,,1.0
23064,Angela Bassett,1958-08-16,F,60.72130160099113,-1.5715586220114033,7.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,dr5regw,5003530.0,39.0,,37.0,37.0,0.0
23065,Justine Bateman,1966-02-19,F,53.20848477381466,,2.0,,1.0,,2.0,,4.0,,dr795k3,,35.0,,,,0.0
23066,Kathy Bates,1948-06-28,F,70.85429543385558,,6.0,,1.0,,,,2.0,,9ypzyyu,,43.0,49.0,,,1.0
23069,Anne Baxter,1923-05-07,F,95.99923338603806,9.056996379117985,4.0,3.0,3.0,1.0,3.0,1.0,2.0,,dp6jq8s,625441.0,23.0,30.0,32.0,32.0,1.0
23071,Jennifer Beals,1963-12-19,F,55.37964503035654,7.334852871722213,11.0,7.0,2.0,2.0,1.0,2.0,2.0,4.0,dp3wjzt,5003530.0,23.0,33.0,30.0,30.0,1.0
23075,Bonnie Bedelia,1948-03-25,F,71.1143965995195,,3.0,,2.0,,2.0,,1.0,,dr5regw,,21.0,32.0,,,1.0
23077,Beth Behrs,1985-12-26,F,33.35865897314797,8.323237301245062,0.0,8.0,1.0,1.0,,,2.0,1.0,dr1ez8s,20000000.0,33.0,,41.0,41.0,0.0
23078,Doris Belack,1926-02-26,F,93.19014079686785,4.648966097866486,2.0,6.0,1.0,1.0,,,1.0,1.0,dr5regw,625441.0,20.0,,25.0,25.0,0.0
23080,Catherine Bell,1968-08-14,F,50.725203118476074,,7.0,,1.0,,2.0,,3.0,,gcpvj0d,,26.0,43.0,,,1.0
23082,Kristen Bell,1980-07-18,F,38.79888019603414,5.541523782144741,6.0,0.0,1.0,1.0,2.0,2.0,1.0,5.0,dpscemr,123264.0,33.0,,38.0,38.0,0.0
23083,Lake Bell,1979-03-24,F,40.1185513734026,1.8617767647521848,3.0,4.0,1.0,1.0,2.0,,3.0,,dr5regw,,34.0,,36.0,36.0,0.0
23086,Troian Bellisario,1985-10-28,F,33.520195486560304,4.169832371643498,10.0,8.0,1.0,1.0,1.0,1.0,1.0,3.0,9q5ctr1,20000000.0,31.0,,35.0,35.0,0.0
23088,Bea Benaderet,1906-04-04,F,113.08924892366029,-5.013107729795958,3.0,3.0,2.0,2.0,2.0,,3.0,1.0,dr5regw,20000000.0,32.0,44.0,27.0,27.0,1.0
23089,Andrea Bendewald,1970-03-04,F,49.1728098455136,5.5743786662286015,2.0,7.0,1.0,,2.0,,,4.0,dr5regw,5003530.0,31.0,,,,0.0
23090,Annette Bening,1958-05-29,F,60.937596254543216,,5.0,,2.0,,4.0,,1.0,,9ygynu7,,26.0,33.0,,,1.0
23091,Constance Bennett,1904-10-22,F,114.53760173035722,,9.0,,5.0,,3.0,,1.0,,dr5regw,,17.0,19.0,,,1.0
23093,Joan Bennett,1910-02-27,F,109.18773143870169,,2.0,,4.0,,4.0,,1.0,,dr72ku8,,16.0,18.0,,,1.0
23094,Melissa Benoist,1988-10-04,F,30.585159175068622,,9.0,,1.0,,,,4.0,,9vk1mce,,25.0,29.0,,,1.0
23097,Jodi Benson,1961-10-10,F,57.56997063594735,,9.0,,1.0,,2.0,,4.0,,dp88kx5,,23.0,,,,0.0
23098,Julie Benz,1972-05-01,F,47.012601216999656,14.519120858060054,4.0,10.0,2.0,1.0,,,1.0,4.0,dppn59u,5003530.0,26.0,35.0,41.0,41.0,1.0
23099,Candice Bergen,1946-05-09,F,72.99260080631363,13.522522707516242,4.0,10.0,2.0,2.0,1.0,3.0,3.0,6.0,9q5ccdz,20000000.0,34.0,,33.0,33.0,1.0
23100,Polly Bergen,1930-07-14,F,88.8122274926932,3.5455895740501173,6.0,0.0,3.0,,,,4.0,1.0,dnkkd66,118.0,20.0,,,,1.0
23101,Elizabeth Berkley,1972-07-28,F,46.771665400384684,2.5572051445272663,7.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,dps9ybt,5003530.0,31.0,,33.0,33.0,0.0
23105,Halle Berry,1966-08-14,F,52.72661314058468,,7.0,,3.0,,2.0,,1.0,,dpmuhfx,,27.0,31.0,,,1.0
23106,Valerie Bertinelli,1960-04-23,F,59.03475088468621,5.240354011376003,4.0,1.0,2.0,2.0,,,2.0,5.0,dr460g7,20000000.0,21.0,47.0,26.0,26.0,1.0
23109,Mayim Bialik,1975-12-12,F,43.39856396777483,,11.0,,1.0,,2.0,,3.0,,9mudjgt,,28.0,37.0,,,1.0
23110,Leslie Bibb,1974-11-17,F,44.46634770050036,,10.0,,1.0,,,,2.0,,cb2662m,,29.0,30.0,,,1.0
23111,Jessica Biel,1982-03-03,F,37.17530134088996,1.084211174767449,2.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,,,30.0,,31.0,31.0,0.0
23112,Barbara Billingsley,1915-12-22,F,103.3724169558581,,0.0,,3.0,,2.0,,1.0,,9q5ctr1,,26.0,32.0,,,1.0
23114,Traci Bingham,1968-01-13,F,51.31111521797162,,0.0,,1.0,,,,4.0,,drt3jq0,,30.0,,,,0.0
23118,Julie Bishop,1914-08-30,F,104.68387441220558,,8.0,,3.0,,2.0,,1.0,,9xj64fk,,22.0,25.0,,,1.0
23120,Karen Black,1939-07-01,F,79.84831995181284,,6.0,,4.0,,3.0,,4.0,,dp3wcpu,,21.0,,,,1.0
23122,Joan Blackman,1938-05-17,F,80.97086182467812,6.7954851913454775,4.0,7.0,2.0,1.0,2.0,,1.0,1.0,9q8yyk8,5003530.0,30.0,32.0,37.0,37.0,1.0
23126,Selma Blair,1972-06-23,F,46.86749214562927,,6.0,,1.0,,1.0,,1.0,,dpscdhp,,32.0,34.0,,,1.0
23127,Amanda Blake,1929-02-20,F,90.20582215925036,,2.0,,4.0,,,,1.0,,dpxgvp4,,25.0,26.0,,,1.0
23128,Susan Blakely,1948-09-07,F,70.6599040363594,,8.0,,2.0,,,,1.0,,u0yjjd6,,21.0,33.0,,,1.0
23129,Ronee Blakley,1945-08-24,F,73.69898081411667,0.027379070069885075,8.0,7.0,1.0,1.0,,,2.0,6.0,9rtpgt7,20000000.0,34.0,36.0,48.0,48.0,1.0
23130,Jolene Blalock,1975-03-05,F,44.1706537437456,,2.0,,1.0,,3.0,,2.0,,9mudjgt,,28.0,,,,0.0
23133,Alexis Bledel,1981-09-16,F,37.63526971806402,2.368289561045059,8.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,9vk1mc9,5003530.0,33.0,,35.0,35.0,0.0
23134,Yasmine Bleeth,1968-06-14,F,50.89221544590239,,5.0,,1.0,,,,1.0,,dr5regw,,34.0,,,,0.0
23135,Joan Blondell,1906-08-30,F,112.684038686626,13.867498990396793,8.0,9.0,3.0,,2.0,4.0,1.0,1.0,dr72h8r,20000000.0,27.0,30.0,,,1.0
23137,Moon Bloodgood,1975-09-20,F,43.625810249354885,,8.0,,1.0,,2.0,,2.0,,9xqz7nu,,36.0,43.0,,,1.0
23138,Verna Bloom,1938-08-07,F,80.74635345010506,,7.0,,1.0,,,,1.0,,drt99db,,31.0,,,,0.0
23139,Emily Blunt,1983-02-23,F,36.19786853939506,3.345722362539956,2.0,9.0,1.0,1.0,2.0,2.0,1.0,2.0,gcpuez7,20000000.0,27.0,,31.0,31.0,0.0
23140,Ann Blyth,1928-08-16,F,90.72054867656419,,7.0,,1.0,,5.0,,2.0,,dr7d6m1,,25.0,,,,0.0
23141,Eleanor Boardman,1898-08-19,F,120.71158203111631,4.525760282552002,7.0,1.0,2.0,3.0,2.0,3.0,1.0,4.0,dr4e394,20000000.0,28.0,33.0,21.0,21.0,1.0
23144,Lisa Bonet,1967-11-16,F,51.46991382437695,3.474403991868416,10.0,5.0,2.0,1.0,3.0,,1.0,5.0,9q8yyk8,20000000.0,20.0,26.0,23.0,23.0,1.0
23145,Shirley Booth,1898-08-30,F,120.68146505403944,-2.8282579382191284,8.0,6.0,2.0,,,,1.0,4.0,dr5rmm5,19545.0,31.0,44.0,,,1.0
23146,Olive Borden,1906-07-14,F,112.81272031595445,,6.0,,2.0,,,,,,dq8vtfh,,25.0,26.0,,,1.0
23147,Alex Borstein,1973-02-15,F,46.218608184973,,1.0,,1.0,,2.0,,4.0,,dp3xfnc,,26.0,41.0,,,1.0
23151,Kate Bosworth,1983-01-02,F,36.340239703758456,12.175472460077893,0.0,10.0,1.0,1.0,,,2.0,9.0,9q5ctr1,5003530.0,30.0,,43.0,43.0,0.0
23152,Barbara Bouchet,1943-08-15,F,75.72503199928816,,7.0,,1.0,,2.0,,1.0,,u348yd1,,31.0,63.0,,,1.0
23154,Clara Bow,1905-07-29,F,113.77098776840045,,7.0,,1.0,,2.0,,,,dr5rmm5,,26.0,,,,0.0
23155,Katrina Bowden,1988-09-19,F,30.62622778017345,,8.0,,1.0,,,,1.0,,dr7321s,,25.0,,,,0.0
23157,Julie Bowen,1970-03-03,F,49.17554775252058,,2.0,,1.0,,3.0,,2.0,,dqcx88s,,34.0,48.0,,,1.0
23160,Lara Flynn Boyle,1970-03-24,F,49.11805170537383,,3.0,,2.0,,,,1.0,,9zrs4z5,,26.0,28.0,,,1.0
23162,Lorraine Bracco,1954-10-02,F,64.59270210887287,,9.0,,2.0,,2.0,,1.0,,dr5rmm5,,25.0,28.0,,,1.0
23163,Alice Brady,1892-11-02,F,126.50499325790399,,10.0,,1.0,,,,1.0,,dr5regw,,27.0,30.0,,,1.0
23165,Tracey Elizabeth Bregman,1963-05-29,F,55.9381780597822,,5.0,,1.0,,2.0,,1.0,,u281zd9,,24.0,47.0,,,1.0
23166,Lucille Bremer,1917-02-21,F,102.203330663874,,2.0,,1.0,,4.0,,2.0,,drehrb8,,31.0,46.0,,,1.0
23167,Eileen Brennan,1932-09-03,F,86.6711842132282,,8.0,,1.0,,2.0,,1.0,,9q5ctr1,,36.0,42.0,,,1.0
